,all,our,over,remove,internet,order,receive,addresses,free,business,email,credit,000,hp,hpl,!,$,longest,total,address,telnet,technology,original,edu,average,font,cs,project,table,[,#,spam
3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0.0,0.0,0.0,0.0,0.0,1.181,0.0,0.0,0.0,0.0,0.0,0.0,0
3480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,11,103,0.0,0.0,0.42,0.0,0.0,2.288,0.0,0.0,0.84,0.0,0.0,0.0,0
3481,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,148,0.0,0.0,0.0,0.32,1.3,1.973,0.0,0.65,0.32,0.0,0.047,0.0,0
3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2.35,0.072,0.0,13,168,0.0,0.47,0.47,0.47,0.0,2.0,0.0,0.0,0.0,0.0,0.072,0.0,0
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.208,0.0,11,51,0.0,0.0,0.0,0.0,0.0,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0
3484,0.34,0.11,0.0,0.0,0.0,1.02,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.56,0.68,0.0,0.029,81,653,0.11,0.0,0.0,0.0,0.0,4.296,0.0,0.0,0.0,0.0,0.029,0.0,0
3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,17,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0
3486,0.58,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,2.33,0.0,0.407,0.407,17,112,0.0,0.0,0.0,0.0,0.0,3.294,0.0,0.0,0.58,0.0,0.0,0.0,0
3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.0,4,28,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3488,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,44,0.0,0.0,0.0,0.0,0.0,1.629,0.0,0.0,0.0,0.0,0.0,0.0,0
3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.91,0.0,0.0,12,105,0.0,0.63,0.63,0.63,0.0,1.981,0.0,0.0,0.0,0.0,0.093,0.0,0
3490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.84,0.0,0.0,11,32,0.0,3.84,3.84,0.0,0.0,2.909,0.0,0.0,0.0,0.0,0.0,0.0,0
3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0
3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.63,0.0,0.0,35,251,0.0,0.54,0.54,0.0,0.0,4.114,0.0,0.0,0.54,0.0,0.0,0.0,0
3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25,0.0,0.0,0.0,0.0,0.0,1.666,0.0,0.0,0.0,0.0,0.0,0.0,0
3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,201,0.0,0.0,0.21,0.0,0.0,2.481,0.0,0.0,0.0,0.0,0.0,0.0,0
3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,1.97,0.0,0.0,34,146,0.0,0.65,0.65,0.0,0.0,3.041,0.0,0.0,0.65,0.0,0.0,0.0,0
3498,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.0,0.0,10,156,0.0,0.0,0.32,0.0,0.0,1.677,0.0,0.0,0.0,0.0,0.0,0.0,0
3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,11,26,0.0,0.0,0.0,0.0,0.0,1.857,0.0,0.0,0.0,0.0,0.0,0.0,0
3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,11,26,0.0,0.0,0.0,0.0,0.0,1.857,0.0,0.0,0.0,0.0,0.0,0.0,0
3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.0,0.0,11,37,0.0,1.2,1.2,0.0,0.0,2.312,0.0,0.0,0.0,0.0,0.0,0.0,0
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.11,0.0,0.0,7,48,0.0,0.0,1.11,0.0,0.0,1.454,0.0,0.0,0.0,0.0,0.0,0.0,0
3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,317,0.0,0.0,0.0,0.0,0.0,4.226,0.0,0.0,0.0,0.0,0.0,0.0,0
3504,0.33,0.66,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.98,0.66,0.224,0.336,42,321,0.0,0.0,0.0,0.33,0.0,4.115,0.0,0.0,0.33,0.0,0.0,0.0,0
3505,0.0,0.17,0.17,0.0,0.0,0.34,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.34,0.69,0.0,0.0,48,319,0.0,0.0,0.0,0.17,0.0,2.926,0.0,0.0,0.34,0.0,0.0,0.062,0
3506,0.0,0.1,0.21,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.031,12,391,0.1,0.0,0.43,0.0,0.0,1.793,0.0,0.0,0.1,0.0,0.0,0.0,0
3507,0.0,0.0,0.09,0.0,0.28,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,2.66,0.0,0.013,0.12,24,577,0.0,0.0,0.0,0.0,0.0,2.658,0.0,0.0,0.0,0.0,0.0,0.0,0
3508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,12,76,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0
3509,0.0,0.6,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,8,82,0.3,0.3,0.3,0.3,0.0,1.389,0.0,0.0,0.0,0.0,0.0,0.0,0
3510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,377,0.0,0.7,0.0,0.0,0.0,17.952,0.0,0.0,0.0,0.0,0.066,0.0,0
3511,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.2,0.0,0.0,44,319,0.0,0.0,0.0,0.0,0.48,3.322,0.0,0.0,0.0,0.0,0.067,0.0,0
3512,0.23,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,9,89,0.0,0.0,0.0,0.0,0.0,1.483,0.0,0.0,0.23,0.0,0.0,0.0,0
3513,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,155,0.0,0.0,0.0,0.0,0.0,3.369,0.0,0.0,0.0,0.0,0.0,0.072,0
3514,0.0,0.19,0.19,0.0,0.0,0.38,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.58,0.0,0.0,11,156,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.38,0.0,0.0,0.071,0
3515,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,7,129,0.0,0.0,0.0,0.0,0.0,1.592,0.0,0.31,0.0,0.0,0.0,0.0,0
3516,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,7,129,0.0,0.0,0.0,0.0,0.0,1.592,0.0,0.31,0.0,0.0,0.0,0.0,0
3517,0.42,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.21,0.0,0.0,18,260,0.0,0.0,0.0,0.42,0.0,2.524,0.0,0.0,0.21,0.0,0.068,0.0,0
3518,0.0,0.24,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.027,157,380,0.0,0.49,0.0,0.0,0.0,4.634,0.0,0.0,0.0,0.0,0.0,0.0,0
3519,0.0,0.47,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.149,0.0,18,184,0.23,0.0,0.0,0.0,0.23,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0
3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,0.0,0.0,0.0,0.0,0.0,1.272,0.0,0.0,0.0,0.0,0.0,0.0,0
3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18,69,0.0,0.0,0.0,0.0,0.0,2.379,0.0,0.0,0.0,0.0,0.0,0.0,0
3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3524,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,1.58,1.19,0.112,0.0,17,311,0.0,0.19,0.39,0.19,0.0,2.101,0.0,0.0,0.0,0.0,0.028,0.0,0
3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.0,0.0,0.88,0.0,0.0,0.0,3,37,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0
3526,0.0,0.13,0.13,0.0,0.0,0.13,0.06,0.0,0.27,0.06,0.0,0.13,0.0,1.46,0.48,0.029,0.048,23,888,0.06,0.27,0.0,0.0,0.0,1.793,0.0,0.0,0.0,0.0,0.0,0.009,0
3527,0.28,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.18,0.28,0.0,0.09,0.0,0.0,0.042,0.0,18,552,0.09,0.0,0.09,0.0,0.09,1.877,0.0,0.0,0.28,0.0,0.0,0.042,0
3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,64,0.0,0.0,0.0,0.68,0.0,1.488,0.0,0.0,0.0,0.0,0.0,0.0,0
3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,16,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0
3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,11,46,0.0,2.0,2.0,0.0,0.0,2.705,0.0,0.0,0.0,0.0,0.0,0.0,0
3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,35,0.0,0.0,0.0,0.0,0.0,2.187,0.0,0.0,0.0,0.0,0.0,0.0,0
3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,8,52,0.0,0.0,0.0,0.0,0.0,2.166,0.0,0.0,0.9,0.0,0.0,0.0,0
3534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,0.0,0.0,0.0,0.0,0.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0
3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,0.0,0.0,14,94,0.0,0.0,0.0,0.0,0.0,4.476,0.0,0.0,0.0,0.0,0.0,0.0,0
3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3537,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,3.7,0.0,0.0,11,40,0.0,0.0,0.0,0.0,0.0,2.352,0.0,0.0,0.0,0.0,1.634,0.0,0
3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.0,14,270,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.42,0.0,0.0,14,276,0.0,0.0,0.0,0.0,0.0,4.758,0.0,0.0,0.0,0.0,0.0,0.0,0
3541,0.24,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.72,0.0,0.0,0.0,1.81,0.0,0.0,0.0,23,466,0.0,0.0,0.12,0.0,0.0,1.827,0.0,0.0,0.0,0.0,0.0,0.0,0
3542,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.056,0.0,17,112,0.0,0.0,0.0,0.0,0.0,1.866,0.0,0.0,0.0,0.0,0.168,0.0,0
3543,0.1,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.51,0.61,0.0,0.028,32,507,0.0,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.1,0.0,0.028,0.0,0
3544,0.12,0.08,0.02,0.0,0.08,0.0,0.02,0.02,0.02,0.14,0.12,0.0,0.04,0.0,0.0,0.0,0.018,81,3337,0.02,0.0,0.19,0.0,0.33,2.43,0.0,0.1,0.14,0.02,0.0,0.003,0
3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,7,31,0.0,0.0,0.0,0.0,0.0,1.722,0.0,0.0,0.0,0.0,0.0,0.29,0
3546,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.52,2.03,0.122,0.061,38,237,0.0,0.0,0.0,0.0,0.0,4.309,0.0,0.0,0.5,0.0,0.0,0.0,0
3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0
3548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,1.98,0.0,0.0,10,54,0.0,0.0,0.0,0.0,0.0,2.347,0.0,0.0,0.0,0.0,0.0,0.0,0
3549,0.0,0.11,0.22,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.031,12,339,0.11,0.0,0.44,0.0,0.0,1.614,0.0,0.0,0.11,0.0,0.0,0.0,0
3550,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21,0.21,0.0,0.0,15,188,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0
3551,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.9,0.0,0.0,0.0,0.0,0.087,0.0,64,148,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0
3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,12,68,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0
3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.0,12,16,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0
3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.229,0.0,15,69,0.0,0.0,0.0,0.0,0.0,2.653,0.0,0.0,0.0,0.0,0.0,0.0,0
3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,77,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.265,0.0,0
3556,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,1.28,0.0,0.0,13,59,0.0,0.0,0.0,0.0,0.0,2.034,0.0,0.0,0.0,0.0,0.148,0.0,0
3557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,8,22,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0
3558,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.19,0.19,0.0,0.19,0.0,0.022,0.045,21,395,0.0,0.0,0.19,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0
3559,2.12,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,0.0,0.0,0.0,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,0.0,0
3560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0
3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,11,30,0.0,4.0,4.0,0.0,0.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0
3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.16,0.0,0.0,11,30,0.0,4.16,4.16,0.0,0.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0
3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.05,0.0,0.0,19,296,0.0,0.0,0.0,0.0,0.0,4.054,0.0,1.35,0.0,0.0,0.166,0.0,0
3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,0.0,0.0,0.0,0.0,0.0,1.214,0.0,0.0,0.0,0.0,0.0,0.0,0
3565,0.36,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,3,69,0.0,0.0,0.0,0.0,0.0,1.277,0.0,0.0,0.0,0.0,0.0,0.0,0
3566,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,1,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3567,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,53,0.0,0.0,0.0,0.0,0.0,5.888,0.0,0.0,0.0,0.0,0.0,0.0,0
3568,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,24,0.0,0.0,0.0,0.0,0.0,1.333,0.0,0.0,1.21,0.0,0.0,0.0,0
3569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,1.0,0.0,0.0,5,69,0.5,0.0,0.0,0.0,0.0,1.468,0.0,0.0,0.0,0.0,0.0,0.0,0
3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,6.52,0.0,0.0,34,127,0.0,1.08,1.08,0.0,0.0,5.291,0.0,0.0,0.0,0.0,0.0,0.0,0
3571,0.25,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.06,0.0,0.0,0.043,23,623,0.0,0.0,0.75,0.0,0.0,2.148,0.0,0.0,0.06,0.0,0.0,0.0,0
3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,8,37,0.0,0.0,0.0,0.0,0.0,2.176,0.0,0.0,0.0,0.0,0.0,0.0,0
3573,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.19,0.19,0.0,0.38,0.0,0.022,0.044,21,403,0.0,0.0,0.19,0.0,0.0,1.759,0.0,0.0,0.0,0.0,0.0,0.0,0
3574,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,100,0.0,0.0,0.0,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0
3575,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,0.0,0.0,1.714,0.0,0.0,0.0,0.0,0.0,0.0,0
3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0.0,0.0,0.0,0.0,0.0,1.444,0.0,0.0,0.0,0.0,0.33,0.0,0
3580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,0.0,0.0,0.0,0.0,0.0,1.384,0.0,0.0,0.0,0.0,0.0,0.0,0
3582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,5,30,0.0,0.0,0.0,0.0,0.0,1.363,0.0,0.0,0.0,0.0,0.0,0.0,0
3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
